Player Name,Player ID,Team,Overall Grade,Solo Tackles,Assists,Forced Fumbles,Sacks,Interceptions,Offense Snaps Played,Penalties,Sacks Allowed,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Yards Per Reception,Carries,Rushing Yards,Rushing Touchdowns,Yards Per Attempt,Fumbles,Dropbacks,Attempts,Passing Yards,Passing Touchdowns,Punts,Punt Gross Avg.,Long,Pinned Inside the 20,Kickoffs,FG Attempted,FG Made,50+ FG Attempted,50+ FG Made,PAT Attempted,PAT Made
Claudin Cherelus,52094,CAR,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton Whitley,54444,NYG,51.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ian Swenson,55104,HST,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cj Marable,55264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaquarii Roberson,55454,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Hicks,55584,CHI,46.6,19.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timarcus Davis,55574,LA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Okudah,55674,ATL,53.1,31.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josiah Scott,55634,PHI,60.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darious Williams,55724,JAX,78.2,34.0,4.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordyn Peters,55824,NYG,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pokey Wilson,55894,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Valentine Turner,55964,SEA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennett Williams,55954,MIA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shakur Brown,56064,TEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Brown,56054,TEN,70.5,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Pinnock,56144,NYG,65.7,46.0,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Watts,56284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Nurse,56264,JAX,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diont Ruffin,56304,CHI,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yetur Gross Matos,56444,CAR,58.5,10.0,5.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Henningsen,56484,DEN,45.1,9.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phidarian Mathis,56504,,43.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payton Turner,56624,NO,74.3,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ray Lima,56654,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dj Johnson,56704,CAR,51.5,8.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Elliott,56734,CLV,42.5,10.0,4.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Greene,56664,TB,40.4,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javon Kinlaw,56834,SF,65.1,11.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larrell Murchison,57004,LA,51.3,8.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benny Lemay,57184,CLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khalan Laborn,57204,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Dotson,57394,LAC,54.8,,,,,,,,,2.0,2.0,13.0,0.0,,4.0,6.0,0.0,1.5,0.0,,,,,,,,,,,,,,,
Zander Horvath,57384,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Szmyt,57624,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Mcduffie,57754,GB,58.0,45.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mykal Walker,57834,,49.1,14.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Parish,57854,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Wilson,59704,NYG,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Crider,59744,DEN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
James Hudson,59854,CLV,36.9,,,,,,228.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Thayer Munford,59994,LV,72.4,,,,,,310.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Cosmi,60114,,75.8,,,,,,887.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Agasiva,60184,JAX,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Baringer,60274,,,,,,,,,,,,,,,,,,,,,,,,,72.0,47.14,79.0,32.0,1.0,,,,,,
Nathan Rourke,60504,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Carter,60644,NYJ,71.9,31.0,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Willis,60594,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Bolden,60704,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Pryor,60724,NO,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Samuel Shenker,60854,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Tonges,60864,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Vokolek,61004,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cade Brewer,61034,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Proehl,61224,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Webb,61274,LAC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendall Smith,61314,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ihmir Smith Marsette,61324,CAR,51.1,,,,,,,,,1.0,1.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Justin Marshall,61394,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kade Warner,61494,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyric Mcgowan,61544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Young,61554,HST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewood Davis,61584,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quez Watkins,61664,PHI,56.3,,,,,,,,,9.0,7.0,49.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Chris Pierce,61794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrell Bynum,61804,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Dolegala,61944,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brock Wright,60994,DET,47.6,,,,,,,,,12.0,11.0,85.0,1.0,7.7,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Jaytlin Askew,62924,MIA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaquan Amos,63074,BLT,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Hollins,63664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Ridgeway,66694,,45.6,15.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobie Turner,66894,LA,73.6,28.0,11.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Turk,66914,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Hudson,66924,CIN,75.5,,,,,,,,,30.0,26.0,228.0,0.0,8.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Austin Fleer,66954,DEN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Flagel,66964,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Heneghan,66934,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyre Phillips,59874,NYG,55.1,,,,,,321.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jaiden Woodbey,76624,LA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jermaine Waller,76664,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Cook,76724,KC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Jones,76914,BLT,65.8,17.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bt Potter,77054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Jones,77134,ATL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javian Hawkins,77704,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macon Clark,77834,CHI,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sirgeo Hoffman,78654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Miller,78734,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tank Dell,78874,HST,83.4,,,,,,,,,74.0,47.0,709.0,7.0,15.1,12.0,51.0,0.0,4.3,,,,,,,,,,,,,,,,
William Hooper,78994,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Sanders,79394,PHI,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darien Butler,81174,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Jones,81244,KC,51.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Faalele,81734,BLT,41.3,,,,,,82.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Alama Uluave,81814,MIA,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jaren Hall,82094,MIN,64.9,,,,,0.0,,,,,,,,,,,0.0,,,13.0,10.0,101.0,0.0,,,,,,,,,,,
Jacob Slade,82494,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malkelm Morrison,83164,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dangelo Mandell,83184,DAL,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Garror,83274,TEN,58.8,10.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benny Sapp,83304,GB,60.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avery Young,83364,TB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tariqious Tisdale,83504,CIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorian Thompson Robinson,83574,CLV,48.9,,,,,4.0,,,,,,,,,,,0.0,,,119.0,109.0,429.0,1.0,,,,,,,,,,,
Carson Strong,83524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Brooks,83644,MIA,90.8,,,,,,,,,0.0,0.0,0.0,0.0,,15.0,94.0,0.0,6.3,0.0,,,,,,,,,,,,,,,
Mekhi Sargent,83684,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Badie,83714,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Master Teague,83734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deneric Prince,83774,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Pitts,83964,ATL,67.6,,,,,,,,,65.0,41.0,492.0,1.0,12.0,1.0,-4.0,0.0,-4.0,,,,,,,,,,,,,,,,
Jerrod Clark,83954,LAC,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Fitzpatrick,83974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Lumpkin,83994,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Jurgens,84014,PHI,64.9,,,,,,445.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Kano Dillon,84034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zack Kuntz,84084,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaray Jenkins,84274,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dontay Demus,84284,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Tillman,84434,CLV,53.0,,,,,,,,,19.0,9.0,85.0,0.0,9.4,1.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,
Josh Vann,84414,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simi Fehoko,84424,LAC,60.4,,,,,,,,,2.0,1.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Michael Ezeike,84464,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nasir Player,87114,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garett Maag,87714,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colby Richardson,89164,DET,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malik Hamm,89214,BLT,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Parham,91014,LAC,54.5,,,,,,,,,32.0,21.0,191.0,4.0,9.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Sean Smith,91474,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Betts,91464,CHI,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Bandy,91824,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel Helms,94374,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shawn Bane,94354,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nydair Rouse,94364,GB,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jody Fortson,94384,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Davis,94854,PHI,72.3,15.0,15.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titus Swen,97314,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Cross,97514,IND,79.8,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorian Williams,97694,BUF,54.5,21.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Mingo,97774,CAR,56.1,,,,,,,,,65.0,34.0,355.0,0.0,10.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Adetomiwa Adebawore,97934,IND,27.6,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Ngata,98214,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayvon Thibodeaux,98444,NYG,59.8,17.0,9.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khalique Washington,98704,NO,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cordale Flott,98834,NYG,67.1,19.0,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolan Smith,99014,Unknown,56.4,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Broeker,99084,HST,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Duncan,99174,CAR,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asim Richards,99674,DAL,66.4,,,,,,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Booth,99744,MIN,64.3,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommy Heatherly,100814,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damarion Williams,100904,BLT,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonah Tavai,101174,SEA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joey Porter,101364,,72.5,30.0,5.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deonte Banks,101384,NYG,48.5,38.0,5.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiawan Mullen,101394,PHI,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Nelson,101604,CIN,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brenton Strange,101694,JAX,46.5,,,,,,,,,7.0,4.0,34.0,1.0,8.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Kyle Hamilton,102684,BLT,82.3,47.0,8.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Freeland,102844,IND,53.6,,,,,,477.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Seth Vernon,103914,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucker Kraft,104034,GB,51.8,,,,,,,,,13.0,10.0,95.0,1.0,9.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
George Silvanic,104214,LA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Landherr,100514,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Witherstone,106144,KC,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denzel Williams,106344,BLT,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Smith,106524,DET,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Guidone,106564,BLT,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Niese,108444,DET,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Dieter Eiselen,109304,HST,60.0,,,,,,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Ej Jenkins,109834,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Brooks,111284,DAL,71.2,,,,,,,,,5.0,5.0,63.0,0.0,12.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mason Kinsey,115664,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Alarcon,117754,DAL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tykeem Doss,121454,BLT,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Myles Murphy,122154,CIN,58.2,6.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jahmyr Gibbs,122474,DET,73.0,,,,,,,,,52.0,42.0,272.0,0.0,,117.0,626.0,5.0,5.4,0.0,,,,,,,,,,,,,,,
Deuce Vaughn,122624,DAL,45.7,,,,,,,,,6.0,6.0,30.0,0.0,,21.0,38.0,0.0,1.8,0.0,,,,,,,,,,,,,,,
Darnell Washington,124044,,51.2,,,,,,,,,8.0,6.0,53.0,0.0,8.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Gervon Dexter,124374,CHI,57.8,9.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tank Bigsby,123974,JAX,50.4,,,,,,,,,4.0,1.0,6.0,0.0,,36.0,87.0,2.0,2.4,2.0,,,,,,,,,,,,,,,
Luke Wypler,129764,CLV,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Delonte Hood,130624,DEN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjie Franklin,136874,SEA,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyrus Holder,142434,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Hoffman,143784,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max Pircher,143794,DET,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Incoom,145694,DEN,44.8,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Santos Silva,156144,CLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zein Obeid,156154,DET,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Williams,158144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sy Barnett,160864,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Murphy,169634,TEN,58.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Witt,169714,IND,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Walker,169784,BLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Browning,10035,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Huffer,10045,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Kurtis Drummond,10015,HST,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Meyer,10105,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin March Lillard,10065,LV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Hickey,10095,JAX,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Jefferson,10005,CHI,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Thompson,10025,LA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Heaps,10085,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Humphries,10075,HST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mack Brown,10115,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon Brown,10145,BLT,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Efe Obada,10235,,44.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antoine Everett,10175,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Williams,10265,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Okafor,10275,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dakorey Johnson,10295,DAL,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ernst Brun,10305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Butler,10315,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornelius Edison,10345,MIN,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Harold Jones Quartey,10055,Unknown,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Goff,10635,DET,84.0,,,,,8.0,,,,,,,,,,,2.0,,,458.0,430.0,3287.0,20.0,,,,,,,,,,,
Brian Parker,10135,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camaron Beard,10185,JAX,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vonn Bell,10695,CAR,63.7,36.0,10.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vernon Hargreaves,10645,CIN,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darian Thompson,10705,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kasen Williams,10195,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Martinez,10765,,85.1,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Moore,10285,CHI,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Germain Ifedi,10665,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jarryd Hayne,10255,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Ragland,10675,CLV,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrone Holmes,10815,MIA,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Hackenberg,10685,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ted Karras,10855,CIN,69.0,,,,,,756.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
